Nos.,order_id,item,Price,City,quantity,bill_amount,state,date
451,39,Product 107,133,Thane West,3,399,Maharashtra,2015
452,39,Product 31,81,Thane West,2,162,Maharashtra,2015
453,39,Product 442,209,Thane West,4,836,Maharashtra,2015
454,39,Product 41,50,Thane West,5,250,Maharashtra,2015
455,39,Product 49,137,Thane West,1,137,Maharashtra,2015
456,39,Product 381,130,Thane West,6,780,Maharashtra,2015
457,39,Product 236,72,Thane West,5,360,Maharashtra,2015
458,39,Product 196,67,Thane West,1,67,Maharashtra,2015
459,40,Product 15,238,Bhopal,4,952,Chattisgarh,2015
460,40,Product 131,141,Bhopal,6,846,Chattisgarh,2015
461,40,Product 127,211,Bhopal,9,1899,Chattisgarh,2015
462,40,Product 250,208,Bhopal,8,1664,Chattisgarh,2015
463,40,Product 485,295,Bhopal,1,295,Chattisgarh,2015
464,40,Product 231,274,Bhopal,5,1370,Chattisgarh,2015
465,40,Product 298,91,Bhopal,8,728,Chattisgarh,2015
466,40,Product 359,245,Bhopal,2,490,Chattisgarh,2015
467,40,Product 173,84,Bhopal,7,588,Chattisgarh,2015
468,40,Product 32,197,Bhopal,1,197,Chattisgarh,2015
469,41,Product 381,130,Lucknow,1,130,Uttar Pradesh,2015
470,41,Product 368,78,Lucknow,4,312,Uttar Pradesh,2015
471,41,Product 145,270,Lucknow,3,810,Uttar Pradesh,2015
472,41,Product 35,292,Lucknow,4,1168,Uttar Pradesh,2015
473,41,Product 461,123,Lucknow,10,1230,Uttar Pradesh,2015
474,41,Product 174,161,Lucknow,5,805,Uttar Pradesh,2015
475,41,Product 374,90,Lucknow,6,540,Uttar Pradesh,2015
476,41,Product 36,64,Lucknow,8,512,Uttar Pradesh,2015
477,41,Product 344,300,Lucknow,4,1200,Uttar Pradesh,2015
478,42,Product 399,232,Vasai,9,2088,Maharashtra,2015
479,42,Product 200,206,Vasai,3,618,Maharashtra,2015
480,42,Product 275,209,Vasai,7,1463,Maharashtra,2015
481,42,Product 167,202,Vasai,1,202,Maharashtra,2015
482,42,Product 460,240,Vasai,7,1680,Maharashtra,2015
483,42,Product 203,180,Vasai,4,720,Maharashtra,2015
484,42,Product 80,228,Vasai,7,1596,Maharashtra,2015
485,42,Product 446,177,Vasai,7,1239,Maharashtra,2015
486,42,Product 93,206,Vasai,1,206,Maharashtra,2015
487,42,Product 309,220,Vasai,9,1980,Maharashtra,2015
488,43,Product 67,206,Noida,6,1236,Uttar Pradesh,2015
489,43,Product 221,191,Noida,8,1528,Uttar Pradesh,2015
490,43,Product 166,60,Noida,2,120,Uttar Pradesh,2015
491,43,Product 443,244,Noida,5,1220,Uttar Pradesh,2015
492,43,Product 313,293,Noida,5,1465,Uttar Pradesh,2015
493,43,Product 437,214,Noida,10,2140,Uttar Pradesh,2015
494,43,Product 84,242,Noida,5,1210,Uttar Pradesh,2015
495,43,Product 16,244,Noida,3,732,Uttar Pradesh,2015
496,43,Product 494,216,Noida,2,432,Uttar Pradesh,2015
497,43,Product 125,242,Noida,10,2420,Uttar Pradesh,2015
498,43,Product 485,295,Noida,2,590,Uttar Pradesh,2015
499,43,Product 405,275,Noida,7,1925,Uttar Pradesh,2015
500,44,Product 376,292,Noida,9,2628,Uttar Pradesh,2015
501,44,Product 107,133,Noida,3,399,Uttar Pradesh,2015
502,44,Product 258,128,Noida,7,896,Uttar Pradesh,2015
503,44,Product 193,282,Noida,3,846,Uttar Pradesh,2015
504,44,Product 352,299,Noida,1,299,Uttar Pradesh,2015
505,44,Product 52,275,Noida,4,1100,Uttar Pradesh,2015
506,44,Product 147,236,Noida,6,1416,Uttar Pradesh,2015
507,44,Product 477,210,Noida,2,420,Uttar Pradesh,2015
508,44,Product 486,217,Noida,8,1736,Uttar Pradesh,2015
509,44,Product 221,191,Noida,8,1528,Uttar Pradesh,2015
510,44,Product 341,279,Noida,4,1116,Uttar Pradesh,2015
511,44,Product 226,132,Noida,8,1056,Uttar Pradesh,2015
512,45,Product 171,144,Balewadi,7,1008,Maharashtra,2015
513,45,Product 369,110,Balewadi,4,440,Maharashtra,2015
514,45,Product 43,81,Balewadi,9,729,Maharashtra,2015
515,45,Product 164,265,Balewadi,10,2650,Maharashtra,2015
516,45,Product 268,217,Balewadi,5,1085,Maharashtra,2015
517,45,Product 194,158,Balewadi,9,1422,Maharashtra,2015
518,45,Product 476,50,Balewadi,4,200,Maharashtra,2015
519,45,Product 333,53,Balewadi,3,159,Maharashtra,2015
520,45,Product 303,285,Balewadi,3,855,Maharashtra,2015
521,45,Product 475,244,Balewadi,10,2440,Maharashtra,2015
522,45,Product 236,72,Balewadi,4,288,Maharashtra,2015
523,45,Product 12,71,Balewadi,1,71,Maharashtra,2015
524,46,Product 410,296,Dombivali ( West ),7,2072,Maharashtra,2015
525,46,Product 249,131,Dombivali ( West ),7,917,Maharashtra,2015
526,46,Product 490,74,Dombivali ( West ),1,74,Maharashtra,2015
527,46,Product 284,193,Dombivali ( West ),9,1737,Maharashtra,2015
528,46,Product 424,152,Dombivali ( West ),9,1368,Maharashtra,2015
529,46,Product 460,240,Dombivali ( West ),5,1200,Maharashtra,2015
530,46,Product 412,136,Dombivali ( West ),3,408,Maharashtra,2015
531,46,Product 154,254,Dombivali ( West ),1,254,Maharashtra,2015
532,46,Product 388,228,Dombivali ( West ),10,2280,Maharashtra,2015
533,46,Product 58,233,Dombivali ( West ),2,466,Maharashtra,2015
534,46,Product 204,185,Dombivali ( West ),7,1295,Maharashtra,2015
535,46,Product 473,278,Dombivali ( West ),4,1112,Maharashtra,2015
536,46,Product 486,217,Dombivali ( West ),6,1302,Maharashtra,2015
537,46,Product 17,159,Dombivali ( West ),6,954,Maharashtra,2015
538,46,Product 49,137,Dombivali ( West ),2,274,Maharashtra,2015
539,46,Product 173,84,Dombivali ( West ),4,336,Maharashtra,2015
540,46,Product 411,157,Dombivali ( West ),1,157,Maharashtra,2015
541,47,Product 156,184,Maligaon,5,920,Assam,2015
542,47,Product 369,110,Maligaon,5,550,Assam,2015
543,47,Product 138,279,Maligaon,10,2790,Assam,2015
544,47,Product 188,228,Maligaon,10,2280,Assam,2015
545,47,Product 169,64,Maligaon,6,384,Assam,2015
546,47,Product 106,190,Maligaon,7,1330,Assam,2015
547,47,Product 232,66,Maligaon,5,330,Assam,2015
548,47,Product 351,192,Maligaon,6,1152,Assam,2015
549,47,Product 270,289,Maligaon,5,1445,Assam,2015
550,47,Product 36,64,Maligaon,2,128,Assam,2015
551,47,Product 203,180,Maligaon,2,360,Assam,2015
552,48,Product 469,109,Mysore,2,218,Karnataka,2015
553,48,Product 229,154,Mysore,1,154,Karnataka,2015
554,48,Product 332,151,Mysore,2,302,Karnataka,2015
555,48,Product 247,120,Mysore,6,720,Karnataka,2015
556,48,Product 79,122,Mysore,6,732,Karnataka,2015
557,48,Product 160,107,Mysore,8,856,Karnataka,2015
558,48,Product 111,278,Mysore,1,278,Karnataka,2015
559,48,Product 465,189,Mysore,10,1890,Karnataka,2015
560,48,Product 72,195,Mysore,7,1365,Karnataka,2015
561,48,Product 128,152,Mysore,6,912,Karnataka,2015
562,48,Product 116,214,Mysore,10,2140,Karnataka,2015
563,48,Product 178,165,Mysore,5,825,Karnataka,2015
564,48,Product 21,281,Mysore,5,1405,Karnataka,2015
565,48,Product 93,206,Mysore,4,824,Karnataka,2015
566,48,Product 431,245,Mysore,5,1225,Karnataka,2015
567,49,Product 222,193,Vashi,1,193,Maharashtra,2015
568,49,Product 386,96,Vashi,8,768,Maharashtra,2015
569,49,Product 83,262,Vashi,8,2096,Maharashtra,2015
570,49,Product 418,199,Vashi,7,1393,Maharashtra,2015
571,49,Product 86,90,Vashi,9,810,Maharashtra,2015
572,49,Product 386,96,Vashi,4,384,Maharashtra,2015
573,49,Product 216,139,Vashi,5,695,Maharashtra,2015
574,49,Product 325,85,Vashi,1,85,Maharashtra,2015
575,49,Product 395,142,Vashi,1,142,Maharashtra,2015
576,49,Product 415,86,Vashi,7,602,Maharashtra,2015
577,49,Product 369,110,Vashi,10,1100,Maharashtra,2015
578,49,Product 485,295,Vashi,9,2655,Maharashtra,2015
579,49,Product 377,275,Vashi,4,1100,Maharashtra,2015
580,50,Product 392,82,VADODARA,10,820,Gujarat,2015
581,50,Product 17,159,VADODARA,4,636,Gujarat,2015
582,50,Product 485,295,VADODARA,3,885,Gujarat,2015
583,50,Product 220,141,VADODARA,5,705,Gujarat,2015
584,50,Product 87,90,VADODARA,7,630,Gujarat,2015
585,50,Product 86,90,VADODARA,8,720,Gujarat,2015
586,50,Product 457,267,VADODARA,9,2403,Gujarat,2015
587,50,Product 374,90,VADODARA,9,810,Gujarat,2015
588,50,Product 345,91,VADODARA,4,364,Gujarat,2015
589,50,Product 146,109,VADODARA,5,545,Gujarat,2015
590,50,Product 70,287,VADODARA,1,287,Gujarat,2015
591,50,Product 432,149,VADODARA,3,447,Gujarat,2015
592,50,Product 204,185,VADODARA,8,1480,Gujarat,2015
593,50,Product 83,262,VADODARA,8,2096,Gujarat,2015
594,50,Product 236,72,VADODARA,8,576,Gujarat,2015
595,50,Product 303,285,VADODARA,8,2280,Gujarat,2015
596,51,Product 77,178,RATNAGIRI,5,890,Maharashtra,2015
597,51,Product 206,205,RATNAGIRI,9,1845,Maharashtra,2015
598,51,Product 180,54,RATNAGIRI,4,216,Maharashtra,2015
599,51,Product 178,165,RATNAGIRI,3,495,Maharashtra,2015
600,51,Product 250,208,RATNAGIRI,10,2080,Maharashtra,2015
601,51,Product 226,132,RATNAGIRI,10,1320,Maharashtra,2015
602,51,Product 121,85,RATNAGIRI,9,765,Maharashtra,2015
603,51,Product 313,293,RATNAGIRI,1,293,Maharashtra,2015
604,51,Product 480,125,RATNAGIRI,5,625,Maharashtra,2015
605,51,Product 337,95,RATNAGIRI,4,380,Maharashtra,2015
606,51,Product 173,84,RATNAGIRI,2,168,Maharashtra,2015
607,51,Product 93,206,RATNAGIRI,3,618,Maharashtra,2015
608,52,Product 360,189,howrah,10,1890,West Bengal,2015
609,52,Product 104,211,howrah,9,1899,West Bengal,2015
610,52,Product 102,78,howrah,3,234,West Bengal,2015
611,52,Product 69,88,howrah,2,176,West Bengal,2015
612,52,Product 100,132,howrah,10,1320,West Bengal,2015
613,52,Product 428,238,howrah,3,714,West Bengal,2015
614,52,Product 160,107,howrah,8,856,West Bengal,2015
615,52,Product 38,150,howrah,4,600,West Bengal,2015
616,52,Product 138,279,howrah,8,2232,West Bengal,2015
617,52,Product 36,64,howrah,4,256,West Bengal,2015
618,52,Product 245,291,howrah,7,2037,West Bengal,2015
619,53,Product 378,207,Gandhidham,1,207,Tamil Nadu,2015
620,53,Product 160,107,Gandhidham,5,535,Tamil Nadu,2015
621,53,Product 115,160,Gandhidham,10,1600,Tamil Nadu,2015
622,53,Product 408,104,Gandhidham,3,312,Tamil Nadu,2015
623,53,Product 88,191,Gandhidham,2,382,Tamil Nadu,2015
624,53,Product 179,224,Gandhidham,3,672,Tamil Nadu,2015
625,53,Product 307,206,Gandhidham,4,824,Tamil Nadu,2015
626,53,Product 263,68,Gandhidham,10,680,Tamil Nadu,2015
627,53,Product 317,76,Gandhidham,8,608,Tamil Nadu,2015
628,53,Product 486,217,Gandhidham,4,868,Tamil Nadu,2015
629,53,Product 474,109,Gandhidham,8,872,Tamil Nadu,2015
630,53,Product 93,206,Gandhidham,2,412,Tamil Nadu,2015
631,53,Product 328,118,Gandhidham,3,354,Tamil Nadu,2015
632,54,Product 25,57,KOLHAPUR,10,570,Maharashtra,2015
633,54,Product 348,163,KOLHAPUR,8,1304,Maharashtra,2015
634,54,Product 404,155,KOLHAPUR,5,775,Maharashtra,2015
635,54,Product 135,164,KOLHAPUR,4,656,Maharashtra,2015
636,54,Product 205,124,KOLHAPUR,2,248,Maharashtra,2015
637,54,Product 256,97,KOLHAPUR,4,388,Maharashtra,2015
638,54,Product 82,150,KOLHAPUR,1,150,Maharashtra,2015
639,54,Product 59,273,KOLHAPUR,7,1911,Maharashtra,2015
640,54,Product 112,193,KOLHAPUR,10,1930,Maharashtra,2015
641,54,Product 108,291,KOLHAPUR,1,291,Maharashtra,2015
642,54,Product 387,168,KOLHAPUR,3,504,Maharashtra,2015
643,54,Product 156,184,KOLHAPUR,8,1472,Maharashtra,2015
644,54,Product 271,119,KOLHAPUR,3,357,Maharashtra,2015
645,54,Product 254,150,KOLHAPUR,1,150,Maharashtra,2015
646,54,Product 485,295,KOLHAPUR,2,590,Maharashtra,2015
647,54,Product 41,50,KOLHAPUR,2,100,Maharashtra,2015
648,55,Product 307,206,Rahatani,4,824,Maharashtra,2015
649,55,Product 278,161,Rahatani,2,322,Maharashtra,2015
650,55,Product 207,274,Rahatani,8,2192,Maharashtra,2015
651,55,Product 229,154,Rahatani,3,462,Maharashtra,2015
652,55,Product 305,146,Rahatani,3,438,Maharashtra,2015
653,55,Product 263,68,Rahatani,7,476,Maharashtra,2015
654,55,Product 454,88,Rahatani,8,704,Maharashtra,2015
655,55,Product 235,197,Rahatani,2,394,Maharashtra,2015
656,55,Product 452,164,Rahatani,10,1640,Maharashtra,2015
657,55,Product 440,218,Rahatani,3,654,Maharashtra,2015
658,55,Product 485,295,Rahatani,4,1180,Maharashtra,2015
659,55,Product 464,283,Rahatani,4,1132,Maharashtra,2015
660,55,Product 485,295,Rahatani,2,590,Maharashtra,2015
661,55,Product 51,126,Rahatani,7,882,Maharashtra,2015
662,55,Product 172,194,Rahatani,10,1940,Maharashtra,2015
663,55,Product 280,139,Rahatani,3,417,Maharashtra,2015
664,55,Product 341,279,Rahatani,6,1674,Maharashtra,2015
665,55,Product 89,154,Rahatani,1,154,Maharashtra,2015
666,56,Product 335,104,Wakad road,6,624,Maharashtra,2015
667,56,Product 450,93,Wakad road,8,744,Maharashtra,2015
668,56,Product 500,227,Wakad road,7,1589,Maharashtra,2015
669,56,Product 49,137,Wakad road,5,685,Maharashtra,2015
670,56,Product 413,223,Wakad road,1,223,Maharashtra,2015
671,56,Product 206,205,Wakad road,7,1435,Maharashtra,2015
672,56,Product 460,240,Wakad road,10,2400,Maharashtra,2015
673,56,Product 162,112,Wakad road,6,672,Maharashtra,2015
674,56,Product 486,217,Wakad road,1,217,Maharashtra,2015
675,56,Product 30,214,Wakad road,5,1070,Maharashtra,2015
676,56,Product 387,168,Wakad road,3,504,Maharashtra,2015
677,56,Product 100,132,Wakad road,10,1320,Maharashtra,2015
678,56,Product 236,72,Wakad road,2,144,Maharashtra,2015
679,56,Product 266,135,Wakad road,4,540,Maharashtra,2015
680,57,Product 118,119,Jaipur,9,1071,Rajashthan,2015
681,57,Product 382,223,Jaipur,7,1561,Rajashthan,2015
682,57,Product 192,88,Jaipur,10,880,Rajashthan,2015
683,57,Product 431,245,Jaipur,7,1715,Rajashthan,2015
684,57,Product 276,210,Jaipur,10,2100,Rajashthan,2015
685,57,Product 217,59,Jaipur,3,177,Rajashthan,2015
686,57,Product 389,240,Jaipur,3,720,Rajashthan,2015
687,57,Product 409,77,Jaipur,1,77,Rajashthan,2015
688,57,Product 227,108,Jaipur,3,324,Rajashthan,2015
689,57,Product 272,201,Jaipur,7,1407,Rajashthan,2015
690,57,Product 216,139,Jaipur,10,1390,Rajashthan,2015
691,57,Product 173,84,Jaipur,3,252,Rajashthan,2015
692,57,Product 311,266,Jaipur,1,266,Rajashthan,2015
693,58,Product 373,165,Mulund east,1,165,Maharashtra,2015
694,58,Product 296,165,Mulund east,6,990,Maharashtra,2015
695,58,Product 227,108,Mulund east,1,108,Maharashtra,2015
696,58,Product 482,202,Mulund east,1,202,Maharashtra,2015
697,58,Product 445,86,Mulund east,4,344,Maharashtra,2015
698,58,Product 485,295,Mulund east,2,590,Maharashtra,2015
699,58,Product 260,167,Mulund east,9,1503,Maharashtra,2015
700,58,Product 118,119,Mulund east,5,595,Maharashtra,2015
701,58,Product 36,64,Mulund east,10,640,Maharashtra,2015
702,58,Product 395,142,Mulund east,4,568,Maharashtra,2015
703,59,Product 166,60,Trichy,1,60,Tamil Nadu,2015
704,59,Product 6,262,Trichy,7,1834,Tamil Nadu,2015
705,59,Product 78,168,Trichy,9,1512,Tamil Nadu,2015
706,59,Product 45,260,Trichy,1,260,Tamil Nadu,2015
707,59,Product 457,267,Trichy,1,267,Tamil Nadu,2015
708,59,Product 303,285,Trichy,1,285,Tamil Nadu,2015
709,59,Product 93,206,Trichy,1,206,Tamil Nadu,2015
710,59,Product 485,295,Trichy,6,1770,Kerela,2015
711,60,Product 143,268,Thiruvananthapuram,10,2680,Kerela,2015
712,60,Product 372,132,Thiruvananthapuram,9,1188,Kerela,2015
713,60,Product 23,278,Thiruvananthapuram,1,278,Kerela,2015
714,60,Product 402,224,Thiruvananthapuram,3,672,Kerela,2015
715,60,Product 486,217,Thiruvananthapuram,4,868,Kerela,2015
716,60,Product 29,74,Thiruvananthapuram,3,222,Kerela,2015
717,60,Product 391,126,Thiruvananthapuram,10,1260,Kerela,2015
718,60,Product 410,296,Thiruvananthapuram,9,2664,Kerela,2015
719,60,Product 400,117,Thiruvananthapuram,7,819,Kerela,2015
720,60,Product 485,295,Thiruvananthapuram,8,2360,Kerela,2015
721,60,Product 367,59,Thiruvananthapuram,4,236,Kerela,2015
722,61,Product 493,240,Pune 07,10,2400,Maharashtra,2015
723,61,Product 135,164,Pune 08,10,1640,Maharashtra,2015
724,61,Product 52,275,Pune 09,3,825,Maharashtra,2015
725,61,Product 454,88,Pune 10,9,792,Maharashtra,2015
726,61,Product 240,148,Pune 11,7,1036,Maharashtra,2015
727,61,Product 467,144,Pune 12,7,1008,Maharashtra,2015
728,61,Product 157,113,Pune 13,4,452,Maharashtra,2015
729,61,Product 302,59,Pune 14,1,59,Maharashtra,2015
730,61,Product 490,74,Pune 15,10,740,Maharashtra,2015
731,61,Product 194,158,Pune 16,4,632,Maharashtra,2015
732,61,Product 232,66,Pune 17,9,594,Maharashtra,2015
733,61,Product 250,208,Pune 18,1,208,Maharashtra,2015
734,61,Product 212,70,Pune 19,10,700,Maharashtra,2015
735,61,Product 236,72,Pune 20,7,504,Maharashtra,2015
736,61,Product 296,165,Pune 21,9,1485,Maharashtra,2015
737,62,Product 170,83,THANE,5,415,Maharashtra,2015
738,62,Product 173,84,THANE,5,420,Maharashtra,2015
739,62,Product 369,110,THANE,7,770,Maharashtra,2015
740,62,Product 268,217,THANE,5,1085,Maharashtra,2015
741,62,Product 496,240,THANE,1,240,Maharashtra,2015
742,62,Product 380,210,THANE,3,630,Maharashtra,2015
743,62,Product 173,84,THANE,9,756,Maharashtra,2015
744,62,Product 391,126,THANE,2,252,Maharashtra,2015
745,63,Product 106,190,Gurgon,4,760,Haryana,2015
746,63,Product 479,53,Gurgon,4,212,Haryana,2015
747,63,Product 286,76,Gurgon,6,456,Haryana,2015
748,63,Product 461,123,Gurgon,9,1107,Haryana,2015
749,63,Product 166,60,Gurgon,6,360,Haryana,2015
750,63,Product 125,242,Gurgon,8,1936,Haryana,2015
751,63,Product 40,65,Gurgon,10,650,Haryana,2015
752,63,Product 28,201,Gurgon,7,1407,Haryana,2015
753,63,Product 397,64,Gurgon,5,320,Haryana,2015
754,63,Product 440,218,Gurgon,8,1744,Haryana,2015
755,63,Product 46,261,Gurgon,5,1305,Haryana,2015
756,63,Product 36,64,Gurgon,4,256,Haryana,2015
757,63,Product 449,59,Gurgon,5,295,Haryana,2015
758,64,Product 65,146,Aundh,9,1314,Maharashtra,2015
759,64,Product 146,109,Aundh,2,218,Maharashtra,2015
760,64,Product 494,216,Aundh,6,1296,Maharashtra,2015
761,64,Product 5,257,Aundh,7,1799,Maharashtra,2015
762,64,Product 398,163,Aundh,6,978,Maharashtra,2015
763,64,Product 462,168,Aundh,8,1344,Maharashtra,2015
764,64,Product 379,51,Aundh,9,459,Maharashtra,2015
765,64,Product 234,193,Aundh,3,579,Maharashtra,2015
766,64,Product 62,52,Aundh,2,104,Maharashtra,2015
767,64,Product 93,206,Aundh,9,1854,Maharashtra,2015
768,64,Product 230,165,Aundh,4,660,Maharashtra,2015
769,65,Product 58,233,Chinchwad,5,1165,Maharashtra,2015
770,65,Product 292,203,Chinchwad,9,1827,Maharashtra,2015
771,65,Product 20,295,Chinchwad,9,2655,Maharashtra,2015
772,65,Product 187,289,Chinchwad,10,2890,Maharashtra,2015
773,65,Product 121,85,Chinchwad,5,425,Maharashtra,2015
774,65,Product 220,141,Chinchwad,10,1410,Maharashtra,2015
775,65,Product 261,140,Chinchwad,10,1400,Maharashtra,2015
776,65,Product 251,218,Chinchwad,3,654,Maharashtra,2015
777,65,Product 485,295,Chinchwad,8,2360,Maharashtra,2015
778,65,Product 117,228,Chinchwad,10,2280,Maharashtra,2015
779,66,Product 83,262,adilabad,4,1048,Andhra Pradesh,2015
780,66,Product 114,120,adilabad,10,1200,Andhra Pradesh,2015
781,66,Product 51,126,adilabad,3,378,Andhra Pradesh,2015
782,66,Product 338,155,adilabad,1,155,Andhra Pradesh,2015
783,66,Product 362,144,adilabad,8,1152,Andhra Pradesh,2015
784,66,Product 91,68,adilabad,9,612,Andhra Pradesh,2015
785,66,Product 381,130,adilabad,5,650,Andhra Pradesh,2015
786,66,Product 347,279,adilabad,1,279,Andhra Pradesh,2015
787,66,Product 207,274,adilabad,9,2466,Andhra Pradesh,2015
788,66,Product 75,108,adilabad,4,432,Andhra Pradesh,2015
789,66,Product 246,263,adilabad,6,1578,Andhra Pradesh,2015
790,66,Product 341,279,adilabad,7,1953,Andhra Pradesh,2015
791,66,Product 238,225,adilabad,4,900,Andhra Pradesh,2015
792,67,Product 385,50,Coimbatore,3,150,Tamil Nadu,2015
793,67,Product 132,100,Coimbatore,10,1000,Tamil Nadu,2015
794,67,Product 73,275,Coimbatore,1,275,Tamil Nadu,2015
795,67,Product 118,119,Coimbatore,1,119,Tamil Nadu,2015
796,67,Product 153,164,Coimbatore,8,1312,Tamil Nadu,2015
797,67,Product 354,83,Coimbatore,7,581,Tamil Nadu,2015
798,67,Product 480,125,Coimbatore,8,1000,Tamil Nadu,2015
799,67,Product 24,281,Coimbatore,8,2248,Tamil Nadu,2015
800,67,Product 39,95,Coimbatore,10,950,Tamil Nadu,2015
801,67,Product 236,72,Coimbatore,10,720,Tamil Nadu,2015
802,67,Product 341,279,Coimbatore,9,2511,Tamil Nadu,2015
803,68,Product 270,289,Bengaluru,9,2601,Karnataka,2015
804,68,Product 232,66,Bengaluru,6,396,Karnataka,2015
805,68,Product 126,177,Bengaluru,6,1062,Karnataka,2015
806,68,Product 350,204,Bengaluru,3,612,Karnataka,2015
807,68,Product 73,275,Bengaluru,8,2200,Karnataka,2015
808,68,Product 299,83,Bengaluru,4,332,Karnataka,2015
809,68,Product 173,84,Bengaluru,4,336,Karnataka,2015
810,68,Product 108,291,Bengaluru,3,873,Karnataka,2015
811,69,Product 159,260,BILASPUR,9,2340,Chattisgarh,2015
812,69,Product 424,152,BILASPUR,6,912,Chattisgarh,2015
813,69,Product 352,299,BILASPUR,3,897,Chattisgarh,2015
814,69,Product 121,85,BILASPUR,10,850,Chattisgarh,2015
815,69,Product 262,257,BILASPUR,1,257,Chattisgarh,2015
816,69,Product 83,262,BILASPUR,5,1310,Chattisgarh,2015
817,69,Product 237,193,BILASPUR,1,193,Chattisgarh,2015
818,69,Product 441,153,BILASPUR,7,1071,Chattisgarh,2015
819,69,Product 413,223,BILASPUR,7,1561,Chattisgarh,2015
820,69,Product 36,64,BILASPUR,6,384,Chattisgarh,2015
821,69,Product 212,70,BILASPUR,2,140,Chattisgarh,2015
822,70,Product 298,91,Wakad,7,637,Maharashtra,2015
823,70,Product 393,258,Wakad,9,2322,Maharashtra,2015
